opportunity_id,account_name,contact_email,owner_id,stage,amount,close_date,created_date,source,amount_parsed,close_date_parsed,created_date_parsed,stage_standardized,email_valid
OP-04511,Larkspur Labs,zoe.lee@gmail.com,U-8888,Won,65576.58,2026-07-22,2026-06-02,Trade Show,65576.58,2026-07-22,2026-06-02,Closed Won,True
OP-03529,Copperline Foods,liam.smith@example.org,U-1009,Closed-Won,"$105,252.11",2025-04-15,2024-10-24,Partner Referral,105252.11,2025-04-15,2024-10-24,Closed Won,True
OP-03304,Onyx Pharma,lena.garcia@example.org,U-1015,Qualified,169785.06,2025-04-15,2025-01-06,Trade Show,169785.06,2025-04-15,2025-01-06,Qualification,True
OP-03901,ForgePoint Systems,dev.nguyen@company.com,U-1030,Proposal,,2026-08-17,2026-05-04,Trade Show,,2026-08-17,2026-05-04,Proposal,True
OP-00345,Pinnacle Travel,maya.miller@yahoo.com,U-1036,Proposal,31599.96,2027-01-16,2026-07-17,Outbound SDR,31599.96,2027-01-16,2026-07-17,Proposal,True
OP-00775,Acme Industrial,lena.brown@yahoo.com,U-1021,proposal,193683.68,2025-03-26,2025-03-03,Partner Referral,193683.68,2025-03-26,2025-03-03,Proposal,True
OP-03613,Harborline Bank,ava.smith@example.org,U-1017,Discovery,124212.71,,2025-07-22,Partner Referral,124212.71,,2025-07-22,Qualification,True
OP-01265,Umbra Defense,maya.lee@example.org,U-1018,Prospecting,245468.05,2027-01-22,2026-07-25,Inbound Call,245468.05,2027-01-22,2026-07-25,Prospecting,True
OP-00006,Copperline Foods,,U-1038,Closed-Won,157606.62,2026-03-03,2026-02-12,Outbound SDR,157606.62,2026-03-03,2026-02-12,Closed Won,
OP-01689,Northgate Auto,not-an-email,U-1013,Discovery,"$3,922.60",2024-09-18,2024-05-13,Partner Referral,3922.6,2024-09-18,2024-05-13,Qualification,False
OP-04536,Granite Ridge Co,chris.kim@gmail.com,U-1038,Qualification,180439.08,2026-03-27,2026-01-28,Bulk Import,180439.08,2026-03-27,2026-01-28,Qualification,True
OP-01906,Zephyr Airlines,owen.wilson@outlook.com,U-1013,ClosedLost,36611.32,2025-10-07,2025-08-16,Partner Referral,36611.32,2025-10-07,2025-08-16,Closed Lost,True
OP-04548,Redwood Outdoors,liam.wilson@gmail.com,U-1036,prospecting,,2025-08-16,2025-02-05,Partner Referral,,2025-08-16,2025-02-05,Prospecting,True
OP-01963,Onyx Pharma,maya.nguyen@example.org,U-1033,Proposal Sent,159410.55,2026-07-20,2026-01-25,Web Form,159410.55,2026-07-20,2026-01-25,Proposal,True
OP-D0096,Yellowpine Lumber,tom.anderson@gmail.com,U-1027,Qualifcation,112780.46,2025-12-16,2025-11-02,Trade Show,112780.46,2025-12-16,2025-11-02,Qualification,True
OP-00971,Xenon Robotics,aisha.garcia@outlook.com,U-1028,Qualification,24061.93,2027-01-19,2026-06-25,Inbound Call,24061.93,2027-01-19,2026-06-25,Qualification,True
OP-02102,ForgePoint Systems,tom.taylor@example.org,U-1014,ClosedWon,137471.78,2025-02-18,2025-02-07,Inbound Call,137471.78,2025-02-18,2025-02-07,Closed Won,True
OP-02557,Zephyr Airlines,priya.brown@yahoo.com,U-1020,closed lost,79553.07,2026-09-02,2026-05-18,Web Form,79553.07,2026-09-02,2026-05-18,Closed Lost,True
OP-00730,Umbra Defense,,U-1021,Qualified,249046.18,,2024-09-01,Bulk Import,249046.18,,2024-09-01,Qualification,
OP-02820,Granite Ridge Co,dev.miller@company.com,U-1026,Closed Won,50295.22,2026-05-22,2026-02-26,Web Form,50295.22,2026-05-22,2026-02-26,Closed Won,True
OP-04383,Redwood Outdoors,dev.moore@outlook.com,U-1026,PROSPECTING,227682.93,2024-09-04,2024-04-10,Bulk Import,227682.93,2024-09-04,2024-04-10,Prospecting,True
OP-00545,Yellowpine Lumber,tom.anderson@gmail.com,U-1039,,,,2024-11-16,Web Form,,,2024-11-16,,True
OP-01300,Yellowpine Lumber,chris.garcia@example.org,U-1021,proposal,85839.84,2025-06-05,2025-02-07,Trade Show,85839.84,2025-06-05,2025-02-07,Proposal,True
OP-00352,Willow Creek Farms,priya.thomas@example.org,U-1030,New Lead,3073.57,2024-10-02,2024-07-15,Partner Referral,3073.57,2024-10-02,2024-07-15,Prospecting,True
OP-02174,ForgePoint Systems,ethan.garcia@example.org,U-1013,prospecting,"$134,171.46",2024-05-10,2024-03-05,Inbound Call,134171.46,2024-05-10,2024-03-05,Prospecting,True
OP-02335,Xenon Robotics,nina.smith@company.com,U-1010,qualification,144981.95,2025-05-10,2024-12-21,Trade Show,144981.95,2025-05-10,2024-12-21,Qualification,True
OP-01397,Everline Health,zoe.davis@outlook.com,U-1015,qualification,"$101,383",2024-04-12,2024-02-28,Web Form,101383.0,2024-04-12,2024-02-28,Qualification,True
OP-03157,,owen.nguyen@outlook.com,U-1003,Won,"USD 218,419.31",2024-08-01,2024-06-13,Inbound Call,218419.31,2024-08-01,2024-06-13,Closed Won,True
OP-02896,Quartzline Telecom,liam.thomas@company.com,U-1030,Discovery,151872.18,2024-12-01,2024-10-16,Trade Show,151872.18,2024-12-01,2024-10-16,Qualification,True
OP-02135,BluePeak Logistics,owen.brown@yahoo.com,U-1018,PROSPECTING,88968.63,2025-05-03,2024-11-27,Web Form,88968.63,2025-05-03,2024-11-27,Prospecting,True
OP-00523,Silverline SaaS,raj.lee@company.com,U-1029,Prospect,"$218,791.40",2025-09-25,2025-02-12,Web Form,218791.4,2025-09-25,2025-02-12,Prospecting,True
OP-02494,Tidewater Marine,lena.smith@example.org,U-1029,Qualifcation,55451.66,2026-10-09,2026-06-08,Web Form,55451.66,2026-10-09,2026-06-08,Qualification,True
OP-00329,Umbra Defense,aisha.lee@outlook.com,U-1029,New Lead,214041.00,,2025-09-18,Partner Referral,214041.0,,2025-09-18,Prospecting,True
OP-00057,Onyx Pharma,zoe.thomas@company.com,U-1031,,105943.43,2025-07-11,2025-01-14,Bulk Import,105943.43,2025-07-11,2025-01-14,,True
OP-03873,Tidewater Marine,owen.brown@example.org,U-1007,New Lead,36209.11,2026-05-03,2025-09-09,Web Form,36209.11,2026-05-03,2025-09-09,Prospecting,True
OP-00706,Silverline SaaS,ethan.davis@outlook.com,U-1006,Closed-Won,48743.56,2025-11-09,2025-07-30,Trade Show,48743.56,2025-11-09,2025-07-30,Closed Won,True
OP-03397,Onyx Pharma,chris.taylor@example.org,U-1012,prospecting,127754.03,2026-11-04,2026-07-07,Web Form,127754.03,2026-11-04,2026-07-07,Prospecting,True
OP-01668,Pinnacle Travel,zoe.kim@yahoo.com,U-1005,qualification,200518.36,2026-05-12,2025-09-14,Bulk Import,200518.36,2026-05-12,2025-09-14,Qualification,True
OP-00711,Redwood Outdoors,marcus.brown@outlook.com,U-1034,Qualification,134504.45,2024-12-14,2024-06-26,Web Form,134504.45,2024-12-14,2024-06-26,Qualification,True
OP-04667,Harborline Bank,liam.brown@@outlook.com,U-1005,Qualification,,2025-01-16,2024-07-30,Trade Show,,2025-01-16,2024-07-30,Qualification,False
OP-04275,Pinnacle Travel,noah.johnson@yahoo.com,U-1030,Proposal Sent,25547.39,2024-04-13,2024-02-13,Web Form,25547.39,2024-04-13,2024-02-13,Proposal,True
OP-03861,Silverline SaaS,ava.thomas@outlook.com,U-1038,prospecting,192890.06,,2025-11-07,Bulk Import,192890.06,,2025-11-07,Prospecting,True
OP-04411,Larkspur Labs,,U-1016,Discovery,220133.08,2026-06-20,2026-04-23,Web Form,220133.08,2026-06-20,2026-04-23,Qualification,
OP-00362,DeltaWave Media,sofia.garcia@example.org,U-1027,Prospect,126686.59,2026-06-05,2025-12-08,Inbound Call,126686.59,2026-06-05,2025-12-08,Prospecting,True
OP-04449,Yellowpine Lumber,aisha.garcia@gmail.com,U-1028,closed won,129813.80,2025-03-15,2024-12-17,Web Form,129813.8,2025-03-15,2024-12-17,Closed Won,True
OP-00495,Larkspur Labs,sofia.nguyen@yahoo.com,U-1038,Prospecting,47074.40,2026-04-22,2025-12-29,Web Form,47074.4,2026-04-22,2025-12-29,Prospecting,True
OP-01577,Onyx Pharma,chris.moore@outlook.com,U-1031,Closed-Lost,240459.20,2024-10-01,2024-08-29,Trade Show,240459.2,2024-10-01,2024-08-29,Closed Lost,True
OP-01092,Yellowpine Lumber,sofia.miller@gmail.com,U-1001,Prospect,208904.45,2024-08-25,2024-03-24,Trade Show,208904.45,2024-08-25,2024-03-24,Prospecting,True
OP-03967,Harborline Bank,nina.moore@gmail.com,U-1031,Qualifcation,35648.30,2025-07-24,2025-05-02,Inbound Call,35648.3,2025-07-24,2025-05-02,Qualification,True
OP-03953,Harborline Bank,priya.thomas@outlook.com,U-1015,,"USD 150,145.49",2026-04-03,2026-01-02,Bulk Import,150145.49,2026-04-03,2026-01-02,,True
OP-02078,Acme Industrial,chris.lee@company.com,U-1010,New Lead,158010.48,,2025-12-05,Outbound SDR,158010.48,,2025-12-05,Prospecting,True
OP-02467,Willow Creek Farms,sofia.mooreexample.org,U-1013,Discovery,182771.94,2025-09-27,2025-07-14,Outbound SDR,182771.94,2025-09-27,2025-07-14,Qualification,False
OP-04599,Onyx Pharma,aisha.wilson@company.com,U-1029,New Lead,"173,414.33 $",2026-02-09,2025-11-12,Partner Referral,173414.33,2026-02-09,2025-11-12,Prospecting,True
OP-03500,Northgate Auto,tom.davis@gmail.com,U-1028,Qualification,234081.97,2024-11-03,2024-08-24,Trade Show,234081.97,2024-11-03,2024-08-24,Qualification,True
OP-02790,Larkspur Labs,zoe.anderson@yahoo.com,U-1022,New Lead,223637.49,2027-01-07,2026-08-08,Outbound SDR,223637.49,2027-01-07,2026-08-08,Prospecting,True
OP-01506,Meridian Freight,tom.wilson@gmail.com,U-1008,Discovery,"$10,231.21",2026-11-09,2026-03-14,Partner Referral,10231.21,2026-11-09,2026-03-14,Qualification,True
OP-02939,Tidewater Marine,ava.taylor@gmail.com,U-1005,Discovery,3429.85,2024-07-21,2024-03-08,Inbound Call,3429.85,2024-07-21,2024-03-08,Qualification,True
OP-01042,,dev.taylor@outlook.com,U-9999,prospecting,"$35,102.19",2027-02-19,2026-08-02,Inbound Call,35102.19,2027-02-19,2026-08-02,Prospecting,True
OP-03854,Acme Industrial,chris.thomas@company.com,U-1023,Qualifcation,117125.38,2024-09-27,2024-04-11,Inbound Call,117125.38,2024-09-27,2024-04-11,Qualification,True
OP-04648,Redwood Outdoors,nina.wilson@outlook.com,U-1004,proposal,245718.70,2024-09-01,2024-03-14,Outbound SDR,245718.7,2024-09-01,2024-03-14,Proposal,True
OP-01916,Umbra Defense,maya.lee@yahoo.com,U-1036,Qualifcation,"$220,355.02",2024-10-27,2024-05-23,Bulk Import,220355.02,2024-10-27,2024-05-23,Qualification,True
OP-03001,Willow Creek Farms,raj.thomas@company.com,U-1024,closed lost,"$248,458.40",2024-08-20,2024-03-15,Bulk Import,248458.4,2024-08-20,2024-03-15,Closed Lost,True
OP-00420,Tidewater Marine,liam.anderson@yahoo.com,U-1026,Quote Sent,2484.83,2025-03-15,2024-09-15,Partner Referral,2484.83,2025-03-15,2024-09-15,Proposal,True
OP-02719,Northgate Auto,chris.garcia@example.org,U-1010,Quote Sent,105519.79,2024-09-07,2024-08-23,Trade Show,105519.79,2024-09-07,2024-08-23,Proposal,True
OP-01698,Everline Health,tom.smith@example.org,U-1001,Proposal,48850.15,,2024-04-21,Outbound SDR,48850.15,,2024-04-21,Proposal,True
OP-02066,Keystone Energy,liam.wilson@outlook.com,U-1016,Closed-Lost,153180.53,2025-12-18,2025-08-11,Web Form,153180.53,2025-12-18,2025-08-11,Closed Lost,True
OP-00207,Quartzline Telecom,kara.miller@company.com,U-1034,,"$190,672.21",2026-01-09,2025-07-09,Partner Referral,190672.21,2026-01-09,2025-07-09,,True
OP-04461,Onyx Pharma,tom.lee@company.com,U-1035,Prospect,59060.14,2025-06-15,2024-12-26,Partner Referral,59060.14,2025-06-15,2024-12-26,Prospecting,True
OP-01383,Xenon Robotics,maya.taylor@yahoo.com,U-1038,closed lost,124714.90,2025-12-31,2025-10-12,Partner Referral,124714.9,2025-12-31,2025-10-12,Closed Lost,True
OP-04580,Larkspur Labs,kara.davis@company.com,U-1039,PROSPECTING,158240.84,2024-12-23,2024-06-19,Trade Show,158240.84,2024-12-23,2024-06-19,Prospecting,True
OP-04396,Ironclad Security,raj.garcia@gmail.com,U-1007,qualification,53424.48,2025-02-16,2024-12-20,Web Form,53424.48,2025-02-16,2024-12-20,Qualification,True
OP-01871,Keystone Energy,liam.lee@example.org,U-1026,Proposal Sent,72039.05,2026-04-16,2026-02-12,Outbound SDR,72039.05,2026-04-16,2026-02-12,Proposal,True
OP-04430,DeltaWave Media,priya.nguyen@yahoo.com,U-1006,Proposal Sent,184229.51,2025-12-30,2025-08-10,Inbound Call,184229.51,2025-12-30,2025-08-10,Proposal,True
OP-04278,Zephyr Airlines,marcus.miller@company.com,U-1024,PROSPECTING,228708.17,2026-04-28,2025-12-20,Outbound SDR,228708.17,2026-04-28,2025-12-20,Prospecting,True
OP-04204,Redwood Outdoors,chris.moore@gmail.com,U-1021,Qualifcation,178617.30,2024-09-24,2024-03-07,Partner Referral,178617.3,2024-09-24,2024-03-07,Qualification,True
OP-04572,DeltaWave Media,owen.thomas@yahoo.com,U-1020,Won,177233.52,,2024-01-04,Web Form,177233.52,,2024-01-04,Closed Won,True
OP-03958,Xenon Robotics,tom.thomas@yahoo.com,U-1038,Prospect,91268.85,2024-12-16,2024-09-21,Bulk Import,91268.85,2024-12-16,2024-09-21,Prospecting,True
OP-D0233,,tom.lee@yahoo.com,U-1036,Qualifcation,135621.23,2025-05-06,2025-02-09,Partner Referral,135621.23,2025-05-06,2025-02-09,Qualification,True
OP-00385,Onyx Pharma,chris.taylor@yahoo.com,U-1027,Discovery,,2026-10-09,2026-06-25,Trade Show,,2026-10-09,2026-06-25,Qualification,True
OP-03814,Granite Ridge Co,priya.moore@company.com,U-1037,ClosedLost,127260.98,2024-08-07,2024-04-21,Trade Show,127260.98,2024-08-07,2024-04-21,Closed Lost,True
OP-03115,Meridian Freight,chris.anderson@company.com,U-1011,New Lead,245914.85,2025-12-11,2025-12-03,Outbound SDR,245914.85,2025-12-11,2025-12-03,Prospecting,True
OP-00518,Everline Health,aisha.taylor@outlook.com,U-0000,Prospect,224334.77,2026-06-17,2025-12-20,Outbound SDR,224334.77,2026-06-17,2025-12-20,Prospecting,True
OP-01690,Northgate Auto,aisha.miller@company.com,U-1002,proposal,,2026-02-28,2025-12-29,Web Form,,2026-02-28,2025-12-29,Proposal,True
OP-01268,Redwood Outdoors,maya.kim@example.org,U-1031,Quote Sent,187738.85,,2025-07-07,Bulk Import,187738.85,,2025-07-07,Proposal,True
OP-D0226,Acme Industrial,noah.thomas@@outlook.com,U-1016,ClosedWon,65294.02,2025-05-05,2024-11-14,Trade Show,65294.02,2025-05-05,2024-11-14,Closed Won,False
OP-03003,Onyx Pharma,priya.moore@yahoo.com,U-1038,closed lost,"58,541.96 $",2024-07-22,2024-04-03,Bulk Import,58541.96,2024-07-22,2024-04-03,Closed Lost,True
OP-00564,Keystone Energy,liam.johnson@example.org,U-1003,Won,121404.04,2025-10-01,2025-08-31,Trade Show,121404.04,2025-10-01,2025-08-31,Closed Won,True
OP-02803,Vertex Capital,raj.anderson@gmail.com,U-1020,proposal,137029.98,2025-08-13,2024-12-24,Partner Referral,137029.98,2025-08-13,2024-12-24,Proposal,True
OP-02476,Tidewater Marine,lena.nguyen@company.com,U-1017,Proposal Sent,151696.47,2024-08-18,2024-01-03,Outbound SDR,151696.47,2024-08-18,2024-01-03,Proposal,True
OP-00765,Keystone Energy,ben.taylor@gmail.com,U-1037,Qualified,215571.37,2025-01-08,2024-12-25,Bulk Import,215571.37,2025-01-08,2024-12-25,Qualification,True
OP-04635,Quartzline Telecom,maya.patel@example.org,U-1035,Qualified,193926.77,2024-06-28,2024-04-17,Outbound SDR,193926.77,2024-06-28,2024-04-17,Qualification,True
OP-01461,Juniper Retail,chris.nguyen@yahoo.com,U-1019,Qualified,102880.75,2026-06-01,2025-11-10,Web Form,102880.75,2026-06-01,2025-11-10,Qualification,True
OP-00681,Onyx Pharma,zoe.kim@company.com,U-1009,Discovery,246935.45,2026-04-22,2025-11-15,Bulk Import,246935.45,2026-04-22,2025-11-15,Qualification,True
OP-01165,Yellowpine Lumber,noah.miller@@outlook.com,U-1011,Closed-Won,"$13,059.52",2025-10-07,2025-02-26,Web Form,13059.52,2025-10-07,2025-02-26,Closed Won,False
OP-03908,Silverline SaaS,dev.anderson@example.org,U-1007,closed lost,44171.94,2024-11-30,2024-10-04,Outbound SDR,44171.94,2024-11-30,2024-10-04,Closed Lost,True
OP-04528,Everline Health,aisha.davis@yahoo.com,U-1032,closed lost,38643.78,2026-12-21,2026-05-22,Inbound Call,38643.78,2026-12-21,2026-05-22,Closed Lost,True
OP-03526,Keystone Energy,dev.smith@company.com,U-1010,Prospecting,230399.69,2025-02-20,2024-12-26,Trade Show,230399.69,2025-02-20,2024-12-26,Prospecting,True
OP-02565,Harborline Bank,noah.johnson@yahoo.com,U-1021,Lost,66973.52,2025-03-09,2025-03-02,Bulk Import,66973.52,2025-03-09,2025-03-02,Closed Lost,True
OP-03847,Redwood Outdoors,ella.wilson@outlook.com,U-1001,PROSPECTING,217691.50,2024-09-27,2024-04-01,Web Form,217691.5,2024-09-27,2024-04-01,Prospecting,True
OP-00449,Granite Ridge Co,ben.taylor@example.org,U-1006,CLOSED WON,"$245,809.42",2025-05-19,2025-02-24,Bulk Import,245809.42,2025-05-19,2025-02-24,Closed Won,True
OP-03707,Northgate Auto,ethan.brown@example.org,U-1011,Proposal,,2024-12-31,2024-07-08,Inbound Call,,2024-12-31,2024-07-08,Proposal,True
OP-03411,Willow Creek Farms,chris.patel@example.org,U-1020,Closed-Won,220742.52,2026-07-17,2025-12-31,Partner Referral,220742.52,2026-07-17,2025-12-31,Closed Won,True
OP-03594,Silverline SaaS,ethan.garciacompany.com,U-1033,Qualification,"$71,889",2024-02-09,2024-01-20,Bulk Import,71889.0,2024-02-09,2024-01-20,Qualification,False
OP-03647,Quartzline Telecom,kara.moore@company.com,U-1028,Qualifcation,204911.87,2024-09-06,2024-07-26,Web Form,204911.87,2024-09-06,2024-07-26,Qualification,True
OP-04377,Vertex Capital,liam.brown@example.org,U-1003,Won,,2025-05-30,2025-04-29,Outbound SDR,,2025-05-30,2025-04-29,Closed Won,True
OP-01324,ForgePoint Systems,ella.nguyen@yahoo.com,U-1035,Discovery,,2024-09-15,2024-03-28,Trade Show,,2024-09-15,2024-03-28,Qualification,True
OP-00915,Harborline Bank,sofia.davis@yahoo.com,U-1008,prospecting,"$107,117.81",2025-05-16,2025-04-09,Inbound Call,107117.81,2025-05-16,2025-04-09,Prospecting,True
OP-03712,,tom.lee@yahoo.com,U-1036,Qualifcation,135621.23,2025-05-06,2025-02-09,Partner Referral,135621.23,2025-05-06,2025-02-09,Qualification,True
OP-03650,Larkspur Labs,priya.kim@yahoo.com,U-1011,proposal,26089.39,2026-01-20,2025-06-09,Partner Referral,26089.39,2026-01-20,2025-06-09,Proposal,True
OP-01184,Tidewater Marine,maya.lee@yahoo.com,U-1006,Proposal,,2024-12-18,2024-10-26,Bulk Import,,2024-12-18,2024-10-26,Proposal,True
OP-04277,Larkspur Labs,ben.patel@yahoo.com,U-1029,Prospect,22297.55,2024-10-24,2024-10-04,Bulk Import,22297.55,2024-10-24,2024-10-04,Prospecting,True
OP-03885,Umbra Defense,,U-1000,proposal,156081.45,2024-05-12,2024-02-21,Bulk Import,156081.45,2024-05-12,2024-02-21,Proposal,
OP-00383,Tidewater Marine,sofia.moore@example.org,U-1003,Qualification,"$164,730.84",2025-11-12,2025-11-04,Trade Show,164730.84,2025-11-12,2025-11-04,Qualification,True
OP-01263,Granite Ridge Co,aisha.anderson@company.com,U-1017,qualification,210096.57,2024-05-18,2024-01-04,Web Form,210096.57,2024-05-18,2024-01-04,Qualification,True
OP-03451,Keystone Energy,lena.smith@company.com,U-1006,Qualifcation,"$32,056",2026-06-05,2025-11-03,Partner Referral,32056.0,2026-06-05,2025-11-03,Qualification,True
OP-00484,Tidewater Marine,aisha.patel@yahoo.com,U-1033,Qualified,246589.08,2025-09-07,2025-03-04,Trade Show,246589.08,2025-09-07,2025-03-04,Qualification,True
OP-02850,Vertex Capital,maya.kim@yahoo.com,U-1019,,"$73,529.17",2025-04-23,2025-01-31,Partner Referral,73529.17,2025-04-23,2025-01-31,,True
OP-00482,Quartzline Telecom,kara.anderson@yahoo.com,U-1038,Qualified,25694.06,2026-09-03,2026-01-15,Web Form,25694.06,2026-09-03,2026-01-15,Qualification,True
OP-02123,Willow Creek Farms,raj.johnson@example.org,U-1026,Proposal,"$132,523",2024-11-30,2024-05-18,Web Form,132523.0,2024-11-30,2024-05-18,Proposal,True
OP-03948,Quartzline Telecom,dev.taylor@example.org,U-1000,Qualification,211484.21,2027-01-19,2026-06-08,Web Form,211484.21,2027-01-19,2026-06-08,Qualification,True
OP-01644,ForgePoint Systems,ethan.brown@company.com,U-1027,Qualifcation,87346.00,2025-08-27,2025-05-26,Bulk Import,87346.0,2025-08-27,2025-05-26,Qualification,True
OP-01543,ForgePoint Systems,sofia.lee@outlook.com,U-1032,Discovery,118264.85,2026-09-20,2026-03-21,Web Form,118264.85,2026-09-20,2026-03-21,Qualification,True
OP-02385,ForgePoint Systems,maya.kim@company.com,U-1010,PROSPECTING,203926.46,2024-06-11,2024-02-13,Inbound Call,203926.46,2024-06-11,2024-02-13,Prospecting,True
OP-01097,Keystone Energy,marcus.lee@outlook.com,U-1021,CLOSED WON,24406.20,2026-12-29,2026-06-13,Outbound SDR,24406.2,2026-12-29,2026-06-13,Closed Won,True
OP-01966,BluePeak Logistics,ben.lee@outlook.com,U-1032,proposal,"$133,965",2025-12-30,2025-09-24,Outbound SDR,133965.0,2025-12-30,2025-09-24,Proposal,True
OP-00079,Northgate Auto,chris.smith@company.com,U-1015,,221388.18,2024-11-29,2024-04-03,Outbound SDR,221388.18,2024-11-29,2024-04-03,,True
OP-01716,Pinnacle Travel,liam.taylor@example.org,U-1038,Proposal Sent,24658.70,2025-09-16,2025-06-10,Inbound Call,24658.7,2025-09-16,2025-06-10,Proposal,True
OP-04347,BluePeak Logistics,ava.garcia@company.com,U-1025,Qualification,211086.01,2025-03-11,2024-12-04,Outbound SDR,211086.01,2025-03-11,2024-12-04,Qualification,True
OP-04096,Keystone Energy,nina.patel@example.org,U-1006,closed lost,"$24,270.90",2024-06-01,2024-01-09,Outbound SDR,24270.9,2024-06-01,2024-01-09,Closed Lost,True
OP-00184,Northgate Auto,ethan.miller@gmail.com,U-1038,ClosedWon,4206.70,2025-06-21,2025-06-09,Partner Referral,4206.7,2025-06-21,2025-06-09,Closed Won,True
OP-03882,,ava.garcia@outlook.com,U-1000,Quote Sent,"$35,470.06",2026-12-10,2026-06-29,Web Form,35470.06,2026-12-10,2026-06-29,Proposal,True
OP-01220,Yellowpine Lumber,ben.miller@yahoo.com,U-1022,qualification,240331.38,2025-01-29,2024-12-31,Outbound SDR,240331.38,2025-01-29,2024-12-31,Qualification,True
OP-00923,,kara.smith@gmail.com,U-1003,Qualified,26841.46,2024-05-13,2024-02-28,Outbound SDR,26841.46,2024-05-13,2024-02-28,Qualification,True
OP-03987,Larkspur Labs,tom.patel@outlook.com,U-1014,Negotiation,105891.98,2026-07-27,2025-12-05,Partner Referral,105891.98,2026-07-27,2025-12-05,Proposal,True
